Customer Status,Customer ID,Age,City,Zip Code,Latitude,Longitude,Internet Type,Phone Service,Gender,Tenure in Months,Monthly Charge,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Contract,Paperless Billing,Payment Method,Streaming Movies,Streaming TV
Stayed,A05946,62,Sabana Seca,952,18.42748,-66.18207,Fiber Optic,No,Male,55.55389,207.6094,425.40748641666664,No,No,No,No,One year,Yes,Electronic Check,Yes,Yes
Stayed,R768749,52,Lakeville,18438,41.43596,-75.25098,Fiber Optic,Yes,Nonbinary,67.25716,179.9476,485.00733075,No,No,No,No,Month-to-month,Yes,Electronic Check,Yes,No
Stayed,Y361686,89,Belmar,7719,40.1687,-74.07275,DSL,Yes,Female,68.11166,207.4754,523.1018959166666,No,Yes,Yes,Yes,Month-to-month,Yes,Bank Withdrawal,Yes,No
Stayed,A765364,80,Currie,28435,34.40761,-78.10562,DSL,No,Male,69.64918,152.4441,535.0308779166667,No,Yes,No,Yes,One year,No,Electronic Check,No,Yes
Stayed,D123626,75,Cleveland,37323,35.09721,-84.82058,,Yes,Female,59.56187,137.4684,424.37800775,No,No,No,No,Month-to-month,No,Mailed Check,No,Yes
Stayed,N780122,67,Tulsa,74119,36.14204,-95.98919,Fiber Optic,Yes,Female,68.6504,235.1591,518.1371215833334,Yes,No,Yes,Yes,Month-to-month,Yes,Credit Card,Yes,Yes
Stayed,V635970,25,Downey,83234,42.41859,-112.0938,Fiber Optic,Yes,Female,61.3684,220.1185,471.6580686666667,No,No,No,Yes,Two Year,Yes,Electronic Check,Yes,Yes
Stayed,M24464,54,Norfolk,2056,42.11637,-71.32963,DSL,Yes,Male,68.34963,172.4567,531.3493906666666,No,No,No,Yes,Month-to-month,No,Mailed Check,Yes,No
Stayed,N15974,45,Union Grove,35175,34.43726,-86.51699,Fiber Optic,Yes,Male,65.90337,169.9447,502.8849900833333,No,No,No,No,Two Year,Yes,Credit Card,No,Yes
Churned,K999820,63,Hales Corners,53130,42.94103,-88.0489,Fiber Optic,Yes,Male,45.75297,277.6513,380.27211983333336,Yes,Yes,Yes,No,Month-to-month,No,Mailed Check,Yes,Yes
Stayed,O583603,65,Faison,28341,35.11892,-78.17832,DSL,Yes,Female,70.56361,137.4836,530.0327334166667,No,No,Yes,No,Month-to-month,No,Mailed Check,No,No
Stayed,Z718044,80,Corvallis,97330,44.63645,-123.2766,DSL,Yes,Male,57.0815,164.9785,462.1439065,Yes,Yes,Yes,No,One year,Yes,Bank Withdrawal,Yes,No
Stayed,T716617,33,Le Roy,55951,43.53641,-92.48129,,Yes,Male,60.0122,175.0211,453.9315853333333,Yes,No,Yes,Yes,Two Year,No,Bank Withdrawal,Yes,No
Stayed,C595221,77,Rolling Meadows,60008,42.07441,-88.02265,,Yes,Male,71.3386,117.4835,508.36203183333333,Yes,No,No,No,Month-to-month,No,Electronic Check,Yes,No
Stayed,X167846,79,Fairmount,58030,46.03005,-96.67008,DSL,Yes,Male,61.9146,222.6326,505.78453425,Yes,No,No,No,Two Year,No,Credit Card,Yes,Yes
Stayed,R42493,53,Piketon,45661,39.04219,-83.10696,DSL,Yes,Male,67.39326,174.9768,532.262956,No,No,Yes,Yes,Month-to-month,Yes,Electronic Check,No,Yes
Stayed,E802487,44,Assonet,2702,41.78452,-71.06116,Fiber Optic,Yes,Female,65.38821,219.9902,507.01314025000005,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic Check,No,Yes
Stayed,A464657,77,Sulligent,35586,33.87665,-88.13869,Fiber Optic,Yes,Female,52.69236,112.4551,352.04646883333334,No,No,No,No,Month-to-month,Yes,Electronic Check,No,No
Stayed,Q89705,43,Jamaica,11424,40.71425,-73.82713,DSL,Yes,Male,68.02064,147.4564,544.23171,No,Yes,No,No,Month-to-month,No,Bank Withdrawal,No,No
Stayed,I718942,82,Birmingham,48009,42.54421,-83.21766,DSL,Yes,Male,44.68507,124.9607,351.012458,No,No,No,No,Two Year,Yes,Mailed Check,No,No
Churned,P725200,41,Eau Claire,49111,42.02477,-86.28777,DSL,Yes,Male,64.5943,235.1555,538.9944140833334,Yes,No,Yes,No,Month-to-month,Yes,Electronic Check,Yes,Yes
Stayed,V116281,64,Los Angeles,90002,33.94906,-118.2467,DSL,Yes,Female,62.84343,94.97283,470.7669504166667,Yes,No,No,No,Month-to-month,Yes,Bank Withdrawal,No,No
Stayed,N627924,33,Island,42350,37.44958,-87.1889,DSL,Yes,Male,65.11394,162.4676,516.6727280833334,No,No,Yes,No,One year,Yes,Bank Withdrawal,No,Yes
Stayed,Y908580,19,Ramsey,62080,39.13694,-89.10132,Fiber Optic,Yes,Male,66.74968,169.9378,497.00587966666666,No,Yes,No,No,Month-to-month,Yes,Bank Withdrawal,Yes,No
Stayed,E674288,75,Pontiac,61764,40.88228,-88.62818,,Yes,Female,62.27729,139.9792,450.57719191666666,Yes,Yes,No,No,Two Year,Yes,Mailed Check,Yes,No
Stayed,P606795,78,Manchester,3109,42.96625,-71.4017,Fiber Optic,Yes,Female,48.4017,214.9663,361.83728874999997,No,Yes,Yes,No,Two Year,No,Bank Withdrawal,Yes,No
Stayed,V49732,63,Rock Glen,18246,40.95722,-76.19524,,Yes,Male,61.65935,200.1465,480.92267250000003,Yes,Yes,No,No,Two Year,Yes,Bank Withdrawal,Yes,Yes
Stayed,D302447,87,Mutual,73853,36.23954,-99.14684,DSL,Yes,Female,64.02401,162.4608,494.5118156666667,No,Yes,Yes,No,One year,Yes,Mailed Check,Yes,No
Stayed,N871548,72,Rankin,60960,40.43873,-87.88999,,Yes,Female,58.47534,175.0211,428.4902711666667,Yes,No,Yes,Yes,Month-to-month,Yes,Bank Withdrawal,Yes,No
Stayed,W622288,70,Oakland,4963,44.56628,-69.81475,,Yes,Male,62.77262,114.9976,444.57373633333333,No,Yes,Yes,No,Two Year,Yes,Electronic Check,No,No
Churned,D885615,61,South West City,64863,36.55557,-94.58445,DSL,No,Male,49.11866,152.4624,398.97582874999995,Yes,No,No,No,Month-to-month,Yes,Mailed Check,No,Yes
Stayed,W403395,56,Middleport,17953,40.75186,-76.12393,Fiber Optic,Yes,Female,65.44262,172.4441,471.9207598333333,No,Yes,No,Yes,Month-to-month,Yes,Electronic Check,No,Yes
Stayed,M754335,67,Eugene,97401,44.06826,-123.0818,Fiber Optic,Yes,Female,61.09569,252.6378,465.92105491666666,No,No,Yes,No,One year,No,Electronic Check,Yes,Yes
Stayed,M170761,89,Red Level,36474,31.4268,-86.61984,Fiber Optic,Yes,Male,60.55095,162.4713,430.12217125,No,No,Yes,Yes,Two Year,Yes,Bank Withdrawal,No,Yes
Stayed,I488605,81,Cleves,45002,39.19835,-84.73405,,Yes,Male,54.0833,92.48802,375.36474233333337,No,No,No,Yes,Two Year,No,Electronic Check,No,No
Churned,Q206821,84,Wingdale,12594,41.6684,-73.55016,DSL,Yes,Female,43.73697,212.6415,371.5705606666667,No,No,Yes,Yes,Month-to-month,No,Electronic Check,Yes,Yes
Stayed,W965504,77,Bradley,29819,34.04502,-82.22689,,Yes,Female,65.36252,197.5169,484.54883075,Yes,Yes,Yes,Yes,Month-to-month,No,Bank Withdrawal,Yes,No
Stayed,R17437,20,Manderson,82432,44.22677,-107.8914,DSL,No,Female,38.84886,117.4872,317.57344908333334,No,No,Yes,Yes,Two Year,Yes,Electronic Check,No,No
Stayed,C129717,28,Batesville,78829,28.88992,-99.5591,Fiber Optic,Yes,Female,36.19603,112.4551,257.9254961666667,No,No,No,No,One year,Yes,Bank Withdrawal,No,No
Stayed,Z494784,28,Fremont,27830,35.55529,-77.95795,DSL,Yes,Female,61.45615,162.4653,485.302075,Yes,No,No,No,Month-to-month,Yes,Mailed Check,Yes,No
Stayed,M105252,39,Red Creek,13143,43.23326,-76.71529,,Yes,Female,48.78507,95.00571,347.50720791666663,Yes,No,No,Yes,One year,No,Mailed Check,No,No
Stayed,E520181,64,Cuttingsville,5738,43.52929,-72.85566,Fiber Optic,No,Male,59.00593,214.9525,435.62627275,No,Yes,No,Yes,Month-to-month,Yes,Electronic Check,Yes,No
Stayed,Q937859,25,Scio,97374,44.69271,-122.784,Fiber Optic,Yes,Female,71.6524,214.9525,525.7766659166667,No,Yes,No,Yes,One year,Yes,Electronic Check,Yes,No
Stayed,S300408,48,Maple Falls,98266,48.95329,-122.1283,Fiber Optic,Yes,Female,41.09672,172.4742,311.8170373333333,No,No,Yes,Yes,One year,Yes,Electronic Check,Yes,No
Stayed,N634323,80,Liberty,25124,38.62164,-81.76516,Fiber Optic,Yes,Female,70.68543,152.466,497.03118191666664,Yes,No,No,Yes,Month-to-month,No,Credit Card,No,Yes
Stayed,L275972,33,Lithia,33547,27.77632,-82.13382,,Yes,Male,66.82313,137.4978,490.0730719166667,Yes,Yes,No,No,Month-to-month,No,Bank Withdrawal,No,No
Stayed,D905118,66,Capistrano Beach,92624,33.45922,-117.6657,,Yes,Female,59.30543,137.4684,425.08597641666665,No,No,No,No,Month-to-month,Yes,Credit Card,No,Yes
Stayed,S988571,25,Covel,24719,37.48719,-81.32668,DSL,Yes,Female,62.59775,92.45514,476.04340075,No,No,No,No,Month-to-month,Yes,Electronic Check,No,No
Stayed,Q642363,70,Lynn,1901,42.46102,-70.94656,Fiber Optic,No,Male,62.27601,147.4601,437.0129675,No,Yes,No,Yes,Two Year,Yes,Credit Card,No,No
Stayed,H396745,33,Harvey,60426,41.61032,-87.65341,Fiber Optic,Yes,Female,65.06621,184.9785,490.75648075000004,Yes,Yes,Yes,No,Month-to-month,No,Bank Withdrawal,Yes,No
Stayed,W87449,31,Kell,62853,38.51466,-88.91268,,Yes,Male,64.34133,104.9923,465.11210024999997,Yes,Yes,No,No,Two Year,Yes,Electronic Check,No,No
Stayed,I580698,66,Andrews Air Force Base,20762,38.80731,-76.87482,Fiber Optic,Yes,Female,52.30473,242.6326,402.77434924999994,Yes,No,No,No,One year,No,Electronic Check,Yes,Yes
Stayed,N522883,49,Virginia Beach,23452,36.84674,-76.09255,DSL,Yes,Male,48.73343,174.9744,399.90923825,Yes,No,No,Yes,Month-to-month,No,Bank Withdrawal,Yes,No
Stayed,C35778,79,Vienna,22180,38.89655,-77.25486,,Yes,Female,67.20217,174.991,489.91402691666667,Yes,Yes,No,Yes,Two Year,Yes,Electronic Check,No,Yes
Stayed,B980720,77,Avenal,93204,35.92646,-120.0864,Fiber Optic,Yes,Female,71.59338,207.6094,519.2119314166666,No,No,No,No,Month-to-month,Yes,Mailed Check,Yes,Yes
Stayed,P15322,23,Saint John,99171,47.10444,-117.6562,Fiber Optic,Yes,Male,70.90919,252.6378,546.3066265,No,No,Yes,No,One year,No,Electronic Check,Yes,Yes
Stayed,F757012,63,Ozan,71855,33.86189,-93.74612,Fiber Optic,Yes,Female,48.28595,184.9785,362.8509106666667,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic Check,Yes,No
Stayed,D745773,86,Bradford,5033,44.00887,-72.15802,DSL,Yes,Female,45.51779,114.9509,342.88878225,No,Yes,No,No,Month-to-month,Yes,Mailed Check,No,No
Stayed,T130709,89,Milwaukee,53212,43.07457,-87.90851,Fiber Optic,Yes,Female,70.14609,167.4564,489.4691539166667,No,Yes,No,No,Month-to-month,Yes,Bank Withdrawal,No,No
Stayed,B83164,58,Heilwood,15745,40.62307,-78.91517,,Yes,Female,71.2039,245.175,564.3268636666667,Yes,Yes,Yes,No,Month-to-month,No,Electronic Check,Yes,Yes
Stayed,P484759,40,Plano,60545,41.67748,-88.53667,Fiber Optic,Yes,Male,56.70254,275.1336,452.4891963333334,No,Yes,Yes,No,Two Year,No,Mailed Check,Yes,Yes
Stayed,K43066,62,Boone,50036,42.08721,-93.8566,Fiber Optic,Yes,Female,67.10152,252.6378,510.86128733333334,No,No,Yes,No,Month-to-month,Yes,Credit Card,Yes,Yes
Stayed,E936988,38,Stillwater,74074,36.08107,-97.07627,,Yes,Female,65.12634,187.656,497.93581675,No,No,Yes,No,Two Year,No,Bank Withdrawal,Yes,Yes
Stayed,K299226,88,Perkins,49872,46.02103,-87.08436,Fiber Optic,No,Male,58.85834,252.624,442.09243583333335,No,No,No,Yes,Two Year,Yes,Mailed Check,Yes,Yes
Stayed,C112139,87,Brooklin,4616,44.28346,-68.57069,Fiber Optic,Yes,Male,63.82538,144.9607,443.3160725,No,No,No,No,Month-to-month,Yes,Electronic Check,No,No
Stayed,T377657,53,Garwood,7027,40.65138,-74.32312,,Yes,Female,55.65515,134.9801,418.31640583333336,No,Yes,No,No,One year,Yes,Electronic Check,No,No
Stayed,K894220,78,Kincaid,62540,39.58387,-89.41826,Fiber Optic,Yes,Female,65.34077,202.4433,467.83900724999995,No,Yes,No,No,Month-to-month,No,Credit Card,Yes,No
Stayed,Z909144,45,Barboursville,22923,38.188,-78.32302,DSL,No,Female,71.11137,162.4608,556.9460446666667,No,Yes,Yes,No,Month-to-month,Yes,Credit Card,Yes,No
Stayed,D153017,58,Spencertown,12165,42.31057,-73.50767,Fiber Optic,Yes,Female,59.16197,182.4608,429.64779658333333,No,Yes,Yes,No,Two Year,Yes,Mailed Check,Yes,No
Stayed,O758268,83,Buffalo,14215,42.93535,-78.81069,DSL,Yes,Male,42.76683,104.9643,334.57090891666667,No,No,No,Yes,One year,Yes,Bank Withdrawal,No,No
Stayed,H901574,38,Leonardville,66449,39.38921,-96.86137,Fiber Optic,Yes,Male,71.74385,192.4404,537.1174308333333,No,Yes,No,No,Two Year,No,Electronic Check,No,Yes
Stayed,L96424,40,Sheffield,35660,34.75597,-87.70091,Fiber Optic,Yes,Male,67.11925,159.965,490.4893251666667,No,No,Yes,No,Two Year,Yes,Credit Card,Yes,No
Stayed,M30051,49,Somers,59932,48.04658,-114.2541,Fiber Optic,Yes,Female,68.52272,159.9512,491.71722875,No,No,No,Yes,Month-to-month,Yes,Credit Card,Yes,No
Stayed,G426825,44,Waverly,37185,36.06968,-87.83801,,Yes,Female,49.98309,114.9658,366.1316186666666,No,No,No,No,Two Year,Yes,Electronic Check,Yes,No
Stayed,T444872,84,Boiling Springs,17007,40.13084,-77.11823,,Yes,Female,70.40991,172.5034,505.5665933333333,No,No,Yes,Yes,One year,No,Credit Card,Yes,No
Stayed,W389014,88,Lithopolis,43136,39.80136,-82.81252,,Yes,Female,68.50985,147.4893,471.23394175,No,Yes,No,Yes,Month-to-month,Yes,Mailed Check,No,No
Stayed,Z987566,61,Pleasant Hill,62366,39.46001,-90.89432,Fiber Optic,Yes,Female,70.45931,159.965,498.13558725,No,No,Yes,No,One year,No,Credit Card,Yes,No
Churned,S987291,59,Shiloh,31826,32.79418,-84.70352,DSL,Yes,Male,57.54686,162.4538,451.1646230833333,No,No,No,Yes,Month-to-month,No,Electronic Check,No,Yes
Stayed,M837325,66,Trail,56684,47.85996,-95.69623,,Yes,Male,70.83727,104.9629,499.1870308333334,No,No,No,No,Two Year,No,Electronic Check,No,Yes
Stayed,Z13801,18,Missoula,59804,46.90101,-114.251,Fiber Optic,Yes,Male,64.68179,172.4555,486.86079141666664,Yes,Yes,No,No,One year,Yes,Bank Withdrawal,Yes,No
Stayed,I938194,82,Prattsville,72129,34.32775,-92.54194,Fiber Optic,Yes,Male,52.25168,159.9349,378.30811941666667,No,Yes,No,No,Month-to-month,No,Bank Withdrawal,No,Yes
Stayed,J101078,85,Powell Butte,97753,44.2352,-121.0156,Fiber Optic,Yes,Male,41.36314,255.1417,337.41528008333336,Yes,No,No,Yes,Two Year,Yes,Credit Card,Yes,Yes
Stayed,Q875442,18,Dayton,45405,39.79241,-84.21589,DSL,Yes,Female,57.42888,220.1149,479.06826441666664,No,No,No,No,Two Year,No,Electronic Check,Yes,Yes
Stayed,O535543,82,Dailey,26259,38.80273,-79.89612,,Yes,Male,67.87061,102.4746,476.7056376666667,No,Yes,No,No,Two Year,No,Electronic Check,No,No
Stayed,A06667,21,London,40741,37.13751,-84.12616,DSL,Yes,Female,57.3396,207.4754,470.6929441666667,No,Yes,Yes,Yes,Two Year,No,Mailed Check,Yes,No
Stayed,O985470,41,Panola,35477,32.95132,-88.24098,Fiber Optic,Yes,Female,48.71074,182.4608,370.62612925,No,Yes,Yes,No,Month-to-month,Yes,Mailed Check,Yes,No
Stayed,I439618,81,Windham,12496,42.32647,-74.27376,DSL,Yes,Female,65.19543,127.4601,494.3694154166667,No,Yes,No,Yes,Two Year,Yes,Electronic Check,No,No
Stayed,F175070,25,Pleasantville,16341,41.56607,-79.54935,DSL,No,Male,63.47229,137.4698,497.7936286666666,No,No,No,Yes,Month-to-month,Yes,Bank Withdrawal,No,No
Stayed,B369784,33,Lawndale,90260,33.88829,-118.3512,Fiber Optic,Yes,Female,64.25691,179.9476,472.5967675833333,No,No,No,No,Month-to-month,No,Electronic Check,Yes,No
Stayed,P711855,48,Quincy,2171,42.28822,-71.02459,DSL,Yes,Male,61.21945,127.4601,470.26728733333334,No,Yes,No,Yes,Month-to-month,No,Bank Withdrawal,No,No
Stayed,U505928,39,Forest Hills,41527,37.63207,-82.28901,Fiber Optic,Yes,Female,61.0763,174.9919,451.8358010833333,Yes,No,Yes,Yes,Two Year,No,Bank Withdrawal,Yes,No
Churned,Z944286,78,Stillwater,12170,42.99685,-73.66309,DSL,No,Female,55.51616,245.147,462.2012856666667,No,No,Yes,Yes,Month-to-month,Yes,Electronic Check,Yes,Yes
Stayed,Z676567,28,Haverhill,50120,41.93369,-92.98293,Fiber Optic,Yes,Male,55.40614,230.1051,441.52058791666667,No,Yes,No,No,Month-to-month,Yes,Credit Card,Yes,Yes
Stayed,H378203,35,Dulac,70353,29.37072,-90.70531,Fiber Optic,Yes,Male,61.24745,169.9741,448.8896590833333,Yes,Yes,No,No,Two Year,No,Electronic Check,No,No
Stayed,Y162835,57,Atlanta,30354,33.66067,-84.38709,DSL,No,Male,62.68234,197.484,515.2327153333333,Yes,Yes,Yes,No,One year,No,Electronic Check,Yes,No
Stayed,G88174,63,Lonedell,63060,38.2589,-90.86722,Fiber Optic,Yes,Male,59.33067,169.9741,438.4130314166667,Yes,Yes,No,No,One year,No,Electronic Check,No,No
Stayed,H247640,47,Jacksonville,32205,30.30287,-81.72202,Fiber Optic,Yes,Male,65.89761,114.9728,466.1000030833333,Yes,No,No,No,Month-to-month,Yes,Credit Card,No,No
Stayed,D545228,62,Clatonia,68328,40.47743,-96.83764,DSL,Yes,Male,64.85756,162.4608,511.3257083333333,No,Yes,Yes,No,One year,Yes,Bank Withdrawal,Yes,No
Stayed,J115166,57,Morganza,70759,30.69753,-91.57759,Fiber Optic,Yes,Male,62.78671,182.4608,464.0938264166667,No,Yes,Yes,No,Two Year,Yes,Electronic Check,Yes,No
Stayed,P319624,40,Mulberry,33860,27.79173,-81.99411,,Yes,Female,46.65167,184.9939,357.2365149166667,Yes,Yes,No,Yes,One year,Yes,Bank Withdrawal,Yes,No
Stayed,B136240,69,San Francisco,94105,37.7898,-122.3939,Fiber Optic,Yes,Female,64.95453,207.4811,481.4687685833333,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,No,Yes
Stayed,G851411,44,Heiskell,37754,36.13113,-84.03295,Fiber Optic,Yes,Female,70.9092,139.9568,510.60019775,Yes,No,No,No,Two Year,No,Bank Withdrawal,No,Yes
Stayed,Q186415,31,East Petersburg,17520,40.09794,-76.34898,Fiber Optic,Yes,Male,59.59893,182.447,442.6956708333333,No,Yes,No,Yes,Month-to-month,Yes,Mailed Check,Yes,No
Stayed,K412150,22,Lebanon,73440,33.98073,-96.89988,DSL,Yes,Female,53.49096,172.4705,433.38243416666666,No,No,Yes,No,Month-to-month,No,Credit Card,Yes,No
Stayed,J562044,71,Star Junction,15482,40.06068,-79.76639,Fiber Optic,Yes,Male,71.3757,169.9741,510.77637575,Yes,Yes,No,No,Month-to-month,No,Electronic Check,No,No
Stayed,C585212,80,Portage,49002,42.19737,-85.56095,Fiber Optic,Yes,Male,49.26867,144.9607,340.70239175,No,No,No,No,Two Year,No,Electronic Check,No,No
Stayed,Q956853,22,Westboro,54490,45.33809,-90.40266,DSL,Yes,Male,52.27228,237.6549,467.3765946666667,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic Check,Yes,Yes
Stayed,K840087,42,Stoutsville,65283,39.50839,-91.83495,DSL,No,Male,71.53607,127.4738,569.6084008333333,No,Yes,Yes,No,Month-to-month,Yes,Credit Card,No,No
Stayed,E249276,76,Parlier,93648,36.62062,-119.5208,Fiber Optic,Yes,Female,47.62011,162.4713,346.58988758333334,No,No,Yes,Yes,Month-to-month,Yes,Mailed Check,No,Yes
Stayed,G540903,42,Cassville,16623,40.27163,-78.05219,Fiber Optic,Yes,Male,58.65575,220.1323,451.45113383333336,No,No,Yes,No,One year,No,Bank Withdrawal,Yes,Yes
Stayed,M356621,38,Spring,77388,30.05984,-95.46851,,Yes,Female,50.95377,255.1665,412.78663725,No,Yes,Yes,Yes,One year,No,Bank Withdrawal,Yes,Yes
Churned,B707938,62,Lebanon,17046,40.38269,-76.43004,Fiber Optic,No,Female,41.88419,242.6326,337.8449723333333,Yes,No,No,No,Month-to-month,Yes,Electronic Check,Yes,Yes
Stayed,C612880,41,Arlington,22205,38.88347,-77.13957,Fiber Optic,Yes,Female,62.80581,137.4686,445.03799575,Yes,Yes,No,No,Month-to-month,No,Credit Card,No,No
Stayed,Q531557,77,Oriskany,13424,43.15238,-75.36526,Fiber Optic,Yes,Female,43.50607,230.1051,335.25999666666667,No,Yes,No,No,Two Year,No,Electronic Check,Yes,Yes
Stayed,C271341,61,Moundville,35474,32.93785,-87.57215,Fiber Optic,No,Female,47.29134,214.9663,356.3349825833333,No,Yes,Yes,No,One year,Yes,Mailed Check,Yes,No
Stayed,F57817,87,Wallaceton,16876,40.96634,-78.2909,Fiber Optic,Yes,Male,70.89862,214.9663,517.2825350833333,No,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,Yes,No
Stayed,Q722018,54,Piedmont,43983,40.14151,-81.2054,Fiber Optic,Yes,Male,55.88646,172.4579,440.96110208333334,No,Yes,Yes,No,One year,No,Bank Withdrawal,No,Yes
Stayed,R65614,31,Marsland,69354,42.43668,-103.4077,Fiber Optic,Yes,Female,57.51975,252.6378,448.7745701666667,No,No,Yes,No,Two Year,No,Electronic Check,Yes,Yes
Stayed,U961818,20,Prairie Du Rocher,62277,38.10088,-90.11549,Fiber Optic,Yes,Male,69.4702,235.1591,545.6280659166667,Yes,No,Yes,Yes,One year,Yes,Bank Withdrawal,Yes,Yes
Stayed,A267630,69,Silver Plume,80476,39.68542,-105.8112,,Yes,Male,71.8434,162.4937,528.1467630833333,No,Yes,Yes,Yes,Month-to-month,Yes,Bank Withdrawal,Yes,No
Stayed,L558926,67,Rousseau,41366,37.59463,-83.21851,Fiber Optic,No,Male,67.5746,207.4673,502.22217083333334,Yes,Yes,No,Yes,One year,No,Credit Card,No,Yes
Churned,E242415,26,Jersey City,7304,40.71648,-74.07355,DSL,Yes,Female,45.39565,245.1283,413.94801516666666,Yes,Yes,No,No,Month-to-month,No,Mailed Check,Yes,Yes
Stayed,T42915,76,Moapa,89025,36.61511,-114.9107,DSL,Yes,Female,48.45122,92.45514,360.3837776666667,No,No,No,No,Two Year,Yes,Mailed Check,No,No
Stayed,F186234,40,Santa Monica,90402,34.03562,-118.5036,DSL,Yes,Female,63.57829,187.4673,507.71765066666666,Yes,Yes,No,Yes,One year,Yes,Electronic Check,No,Yes
Stayed,N663753,86,Saint Paul,24283,36.94301,-82.34729,DSL,Yes,Male,71.84893,177.4876,556.5683989166666,Yes,Yes,Yes,Yes,Two Year,No,Electronic Check,Yes,No
Stayed,H960808,45,Los Angeles,90008,34.00956,-118.3471,DSL,No,Female,71.63571,144.9889,557.2012738333334,Yes,No,Yes,Yes,Month-to-month,No,Mailed Check,No,Yes
Stayed,L608283,37,Redding,96002,40.53023,-122.3173,Fiber Optic,Yes,Female,61.63116,252.624,471.0387014166667,No,No,No,Yes,One year,Yes,Credit Card,Yes,Yes
Stayed,Z993409,77,Teton,83451,43.86877,-111.6364,,Yes,Female,56.21975,162.5299,403.68311783333337,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank Withdrawal,No,No
Stayed,F774246,68,Magnolia,8049,39.85438,-75.03856,Fiber Optic,Yes,Male,46.63416,182.4608,355.9271375833334,No,Yes,Yes,No,Month-to-month,No,Electronic Check,Yes,No
Stayed,A36623,26,Montgomery,25136,38.16042,-81.33168,,Yes,Male,45.48614,117.4858,344.10988475,No,No,Yes,No,Two Year,Yes,Credit Card,No,Yes
Stayed,E965419,75,Midland,31820,32.57942,-84.82601,,Yes,Female,65.351,159.9642,469.1741958333334,No,Yes,No,No,Month-to-month,No,Electronic Check,No,Yes
Stayed,G272085,64,Clay City,62824,38.67114,-88.34651,DSL,Yes,Female,69.67964,187.6094,567.242869,No,No,No,No,One year,No,Electronic Check,Yes,Yes
Stayed,K465973,87,Magnolia,56158,43.63905,-96.07365,Fiber Optic,Yes,Female,54.42917,157.4836,374.26485275,No,No,Yes,No,Month-to-month,Yes,Bank Withdrawal,No,No
Stayed,W368790,67,Toledo,43604,41.65204,-83.53993,,No,Male,67.91936,149.9845,501.53894008333333,No,Yes,Yes,No,Two Year,No,Credit Card,Yes,No
Stayed,Q610916,24,Eunice,88231,32.44907,-103.255,Fiber Optic,Yes,Male,68.43831,172.4555,510.87152475,Yes,Yes,No,No,Two Year,Yes,Bank Withdrawal,Yes,No
Stayed,O435835,59,Union Star,40171,37.9717,-86.45199,Fiber Optic,Yes,Female,69.22974,240.1149,521.6826625,No,No,No,No,One year,Yes,Electronic Check,Yes,Yes
Stayed,Q724137,20,Twin Mountain,3595,44.30622,-71.5268,DSL,Yes,Female,66.90749,245.147,576.35291025,No,No,Yes,Yes,Month-to-month,No,Mailed Check,Yes,Yes
Stayed,I250725,80,Vienna,22181,38.90637,-77.2944,DSL,No,Male,47.428,164.967,392.96213908333334,No,Yes,Yes,Yes,One year,No,Mailed Check,No,Yes
Stayed,J75757,67,Milledgeville,38359,35.36983,-88.35135,DSL,Yes,Male,70.03095,104.9781,521.5797418333333,No,No,Yes,No,Month-to-month,Yes,Electronic Check,No,No
Stayed,S541475,54,Hartselle,35640,34.44125,-86.94406,Fiber Optic,Yes,Male,71.33938,220.1323,542.4744466666667,No,No,Yes,No,Month-to-month,Yes,Electronic Check,Yes,Yes
Stayed,P218738,40,Flossmoor,60422,41.53698,-87.68411,Fiber Optic,Yes,Male,39.35678,194.9882,320.88196508333334,Yes,No,Yes,No,Two Year,Yes,Electronic Check,Yes,No
Stayed,O881990,77,Drain,97435,43.70037,-123.3349,DSL,Yes,Male,51.39701,210.1051,427.5195713333333,No,Yes,No,No,Two Year,Yes,Bank Withdrawal,Yes,Yes
Stayed,S883911,80,Deer Park,77536,29.69839,-95.12128,Fiber Optic,Yes,Female,60.47246,172.4555,431.75666616666666,Yes,Yes,No,No,Month-to-month,No,Electronic Check,Yes,No
