,Churn,Age,Income,Email,Contacts,Tenure,MonthlyCharge,Bandwidth_GB_Year,Gender_Female,Gender_Male,Gender_Nonbinary,Area_Rural,Area_Suburban,Area_Urban,Marital_Divorced,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed
4826,1,21,40948.07,12,1,1.530293,230.1051,814.3727251,0,1,0,1,0,0,0,1,0,0,0
4827,1,68,79645.56,14,3,5.976743,194.9663,1312.11903,1,0,0,0,1,0,0,1,0,0,0
4828,0,41,69312.83,11,1,23.63005,152.509,2436.452255,0,1,0,0,1,0,0,0,0,1,0
4829,0,37,28805.26,8,0,6.42531,149.9778,799.7665769,1,0,0,0,1,0,1,0,0,0,0
4830,0,72,37864.06,15,0,6.088456,159.9875,656.0906255,0,1,0,0,0,1,1,0,0,0,0
4831,0,53,39557.83,16,0,17.93561,159.9875,1689.115275,0,1,0,0,0,1,0,0,0,0,1
4832,0,45,51302.78,11,0,9.389007,179.9656,982.3393738,1,0,0,1,0,0,0,0,1,0,0
4833,1,69,34094.81,13,0,15.06895,175.1331,1672.336606,0,1,0,0,0,1,0,0,0,0,1
4834,0,63,32072.51,16,1,3.305552,127.525,702.3872964,1,0,0,0,0,1,1,0,0,0,0
4835,1,19,28022.35,14,0,13.11297,207.4673,1705.302867,1,0,0,1,0,0,0,0,0,0,1
4836,1,50,8015.32,10,3,7.579944,220.1478,1258.840915,0,1,0,0,0,1,0,1,0,0,0
4837,1,87,40203.66,13,2,6.913925,207.4754,1536.363525,0,1,0,0,1,0,0,0,0,0,1
4838,0,75,24538.69,6,0,2.429677,130.0244,494.5000388,1,0,0,0,1,0,0,0,0,0,1
4839,1,46,120301.3,15,2,9.386672,220.1323,1367.297406,0,1,0,0,1,0,0,0,1,0,0
4840,0,87,21790.0,15,0,9.187823,179.9656,941.2227255,0,1,0,0,1,0,0,0,0,1,0
4841,1,43,18210.97,18,0,8.71167,137.4616,1129.873915,0,1,0,1,0,0,1,0,0,0,0
4842,1,49,40633.4,12,2,4.820891,212.6415,1569.607544,1,0,0,0,0,1,0,0,1,0,0
4843,1,80,22918.99,14,3,16.57839,124.9607,1771.850524,1,0,0,0,1,0,0,0,0,0,1
4844,1,28,18054.15,12,1,2.780924,152.5104,976.4774375,1,0,0,0,0,1,0,0,1,0,0
4845,0,73,8091.21,13,0,2.924951,117.472,468.5975061,0,1,0,0,0,1,1,0,0,0,0
4846,0,36,12993.3,9,1,4.212653,147.4421,659.4098323,0,1,0,0,1,0,1,0,0,0,0
4847,0,63,27506.01,14,1,9.525184,92.48802,820.0423101,0,1,0,1,0,0,0,1,0,0,0
4848,0,44,13476.42,11,0,4.579843,127.4738,983.1469135,1,0,0,1,0,0,1,0,0,0,0
4849,0,53,30536.02,12,0,4.096547,119.9568,1052.973308,0,1,0,1,0,0,1,0,0,0,0
4850,1,83,42800.66,17,2,2.250238,240.1149,693.3489139,1,0,0,0,1,0,0,0,1,0,0
4851,1,63,5362.71,13,0,5.236648,210.138,1060.76878,1,0,0,0,0,1,0,0,0,0,1
4852,1,29,17134.4,8,1,5.695207,139.965,1220.191739,1,0,0,0,0,1,1,0,0,0,0
4853,1,39,19937.92,16,2,6.649321,242.6326,1211.694229,1,0,0,1,0,0,0,0,1,0,0
4854,0,61,84298.02,12,1,5.276321,162.4676,1250.606015,1,0,0,1,0,0,0,0,0,1,0
4855,1,34,56733.5,9,1,15.1631,227.4754,1849.418149,0,1,0,0,0,1,0,1,0,0,0
4856,1,48,68204.46,19,2,5.124495,192.4705,821.0926195,0,1,0,0,0,1,0,0,1,0,0
4857,1,21,35775.82,14,2,5.111844,207.4811,1062.404345,1,0,0,0,1,0,1,0,0,0,0
4858,1,49,23303.89,11,1,10.02376,149.9447,1610.068088,0,1,0,0,1,0,0,0,1,0,0
4859,1,69,55365.37,14,1,11.61657,114.9509,1454.178463,1,0,0,0,0,1,0,0,1,0,0
4860,0,69,31263.34,9,1,6.275924,117.4392,1196.239363,0,1,0,1,0,0,1,0,0,0,0
4861,0,77,67495.36,14,0,10.18273,137.4392,984.2773024,0,1,0,0,0,1,0,0,0,0,1
4862,0,63,114551.7,17,1,7.761878,104.9781,1231.447125,0,1,0,1,0,0,0,0,0,0,1
4863,0,85,43010.56,11,0,12.9765,149.9598,1178.979911,1,0,0,1,0,0,0,1,0,0,0
4864,0,32,41799.98,8,1,12.70321,194.9581,1593.998248,1,0,0,0,1,0,0,0,1,0,0
4865,1,88,21512.56,11,1,6.431215,187.6094,1377.348602,0,1,0,0,1,0,0,0,0,1,0
4866,0,28,94788.34,14,1,1.74299,104.9629,453.3963183,0,1,0,0,0,1,0,1,0,0,0
4867,0,64,10595.27,12,0,2.825046,127.4887,569.8410423,0,1,0,0,0,1,0,1,0,0,0
4868,0,86,16587.43,12,0,2.237136,142.5007,733.0142637,1,0,0,0,1,0,1,0,0,0,0
4869,0,49,42033.71,10,0,15.39062,149.9915,1719.698931,0,1,0,0,0,1,0,0,0,1,0
4870,1,45,41911.7,12,2,6.749571,104.9781,1145.946987,0,1,0,1,0,0,0,0,0,1,0
4871,1,34,17638.9,11,1,15.33595,172.4705,2065.691215,1,0,0,0,0,1,0,0,1,0,0
4872,0,36,24084.76,11,1,8.686291,162.4689,992.4258553,1,0,0,0,0,1,1,0,0,0,0
4873,0,73,3900.77,13,1,17.8565,162.447,2167.855557,0,1,0,0,0,1,0,0,0,0,1
4874,1,87,107772.3,16,0,1.112412,232.6415,512.1675846,1,0,0,1,0,0,0,1,0,0,0
4875,0,55,16090.91,10,2,2.255314,162.4526,520.7155239,0,0,1,0,0,1,0,0,1,0,0
4876,1,78,68616.43,19,2,1.374443,137.4684,362.0020605,0,1,0,0,0,1,0,0,0,0,1
4877,0,50,16409.81,12,0,1.40024,152.4624,944.6151981,0,1,0,1,0,0,1,0,0,0,0
4878,0,77,6407.88,16,0,6.093746,107.4806,724.4378895,0,1,0,0,1,0,0,1,0,0,0
4879,0,31,31396.27,11,0,3.384599,147.5031,699.360769,0,1,0,0,0,1,0,0,0,1,0
4880,1,47,16013.09,11,1,6.398242,197.4702,1348.318284,1,0,0,0,0,1,0,1,0,0,0
4881,1,87,35805.47,14,1,2.223563,184.9797,873.3472232,0,1,0,0,0,1,0,0,0,0,1
4882,0,85,32153.72,14,2,7.277274,182.4676,877.0780549,0,1,0,0,0,1,0,0,1,0,0
4883,1,49,16161.27,13,0,3.4187,182.447,619.2614035,0,1,0,0,1,0,1,0,0,0,0
4884,0,51,20845.79,11,2,17.58224,197.4876,1964.367635,0,1,0,0,1,0,0,0,0,0,1
4885,0,35,11830.39,11,0,8.423652,144.9607,868.497965,1,0,0,0,0,1,0,0,1,0,0
4886,1,35,50391.85,14,2,6.739064,252.6378,1211.320081,1,0,0,1,0,0,0,1,0,0,0
4887,1,27,48848.88,10,0,22.744,210.127,2774.912011,1,0,0,0,0,1,1,0,0,0,0
4888,0,43,40398.47,11,0,6.56131,235.1591,1270.455838,1,0,0,0,0,1,1,0,0,0,0
4890,1,70,83334.79,12,0,6.495239,197.4725,1558.694988,0,1,0,0,0,1,0,1,0,0,0
4891,1,78,11009.87,13,2,5.778279,125.0073,616.6230151,0,1,0,1,0,0,1,0,0,0,0
4892,1,32,59960.0,7,0,8.324111,182.4433,1629.696337,1,0,0,0,1,0,0,0,0,1,0
4893,0,55,87320.1,10,2,4.484822,104.9643,764.4832553,1,0,0,0,0,1,0,1,0,0,0
4894,0,64,68793.34,16,0,6.994401,147.4738,814.9942633,0,1,0,0,0,1,0,1,0,0,0
4895,0,57,33055.59,9,0,6.597117,142.4526,1384.04032,1,0,0,0,1,0,0,1,0,0,0
4896,0,23,22588.39,13,3,11.12081,182.497,1321.610648,1,0,0,1,0,0,0,0,1,0,0
4897,0,44,79358.93,8,0,17.55118,114.9509,1991.629188,1,0,0,0,0,1,0,1,0,0,0
4898,0,34,25142.24,13,3,4.795038,127.4601,1096.59855,0,1,0,1,0,0,0,0,1,0,0
4899,1,20,38845.48,12,2,4.377435,207.6386,981.8469749,1,0,0,1,0,0,0,0,0,1,0
4900,1,77,19819.81,9,1,15.35499,242.6435,1870.593916,0,1,0,1,0,0,0,0,0,1,0
4901,1,75,68709.62,13,1,2.696846,232.6228,808.114485,0,1,0,1,0,0,0,0,0,1,0
4902,1,24,1263.57,11,0,9.648973,169.9447,1278.614923,0,1,0,0,1,0,0,1,0,0,0
4903,0,45,24074.11,5,1,20.16597,157.4836,1934.499334,0,1,0,0,1,0,1,0,0,0,0
4905,1,25,45427.7,11,0,2.553094,164.9785,1258.112414,0,1,0,0,1,0,1,0,0,0,0
4906,1,23,38045.21,17,1,21.19755,220.1615,2605.553463,0,1,0,1,0,0,0,0,0,0,1
4907,1,46,12531.29,12,0,20.52701,164.9853,2563.027756,1,0,0,0,0,1,1,0,0,0,0
4908,1,85,39001.57,13,1,12.00948,287.6427,1885.394921,1,0,0,1,0,0,0,0,0,0,1
4909,1,35,46708.88,10,0,5.516053,230.1051,1294.27991,1,0,0,0,0,1,1,0,0,0,0
4910,1,34,33533.36,10,0,9.696166,247.6647,2089.325891,0,1,0,1,0,0,0,0,0,1,0
4911,1,82,13148.1,13,0,6.135015,194.9581,877.3671989,0,1,0,0,1,0,0,0,0,1,0
4912,1,75,68091.97,9,0,11.69119,255.1198,1943.387485,1,0,0,1,0,0,0,0,1,0,0
4913,1,69,87277.75,10,1,4.301967,175.0062,1122.243782,1,0,0,1,0,0,0,0,0,0,1
4914,1,70,49373.8,14,1,11.40635,144.9889,1685.65475,0,1,0,0,0,1,0,0,0,0,1
4915,1,63,43369.94,15,3,5.119045,147.4421,645.1544646,0,1,0,0,1,0,0,0,0,1,0
4916,0,68,16717.1,8,2,7.663799,172.4555,1006.466252,0,1,0,1,0,0,1,0,0,0,0
4917,1,63,61166.68,14,0,4.614124,197.6288,974.6526364,1,0,0,0,1,0,0,0,0,0,1
4918,1,55,60004.46,16,2,10.15306,157.4836,1081.276543,0,1,0,0,1,0,0,0,1,0,0
4919,1,45,13216.99,15,0,4.64085,144.9889,1166.216656,1,0,0,0,1,0,0,0,0,1,0
4920,0,30,58621.81,11,1,2.919224,157.4836,488.2314263,1,0,0,0,1,0,0,0,0,1,0
4921,1,35,29541.88,9,2,25.07759,235.1591,3076.415699,0,1,0,0,0,1,1,0,0,0,0
4922,1,32,34481.06,12,0,22.39748,187.6422,2429.237651,0,1,0,0,0,1,0,0,0,1,0
4923,0,39,63027.8,16,0,5.337342,202.6829,1090.927055,1,0,0,0,0,1,0,0,0,0,1
4924,1,68,26375.76,14,3,7.704074,174.9744,1436.32927,0,1,0,1,0,0,1,0,0,0,0
4925,0,77,12416.94,11,2,14.13869,240.1149,1672.619185,0,1,0,0,0,1,0,0,0,1,0
4926,1,87,61291.33,19,1,17.61732,172.4404,2123.830793,1,0,0,1,0,0,1,0,0,0,0
4927,1,33,22611.29,12,0,3.179833,290.1604,1130.542862,1,0,0,0,1,0,0,1,0,0,0
4928,1,60,38317.73,11,1,17.5331,222.6654,2100.528824,1,0,0,0,1,0,0,0,1,0,0
4929,0,30,13500.74,12,0,9.448515,179.9656,1180.250198,0,1,0,0,1,0,0,0,0,1,0
4930,1,35,3773.39,12,0,2.488097,207.6386,808.6437867,1,0,0,0,0,1,1,0,0,0,0
4931,1,22,21413.24,9,1,6.422331,277.6375,1316.360571,1,0,0,0,1,0,0,0,0,1,0
4932,0,70,10832.15,18,2,8.91671,179.9794,1024.783162,0,1,0,0,1,0,0,0,0,0,1
4933,0,19,84674.6,10,1,11.51972,149.9928,1708.389751,1,0,0,1,0,0,0,0,0,1,0
4934,1,41,6204.51,13,0,2.184299,194.9992,701.4431106,0,1,0,1,0,0,0,0,0,0,1
4935,0,65,63911.85,11,1,15.19674,160.0013,1536.961227,0,1,0,0,0,1,0,1,0,0,0
4936,0,78,8086.98,8,1,9.060452,139.965,1304.494778,1,0,0,1,0,0,0,0,0,0,1
4937,0,57,8348.29,11,1,12.27603,114.9838,1251.456656,0,1,0,0,0,1,1,0,0,0,0
4938,0,74,13744.9,10,0,11.7516,147.4783,1026.949787,1,0,0,0,1,0,0,0,0,1,0
4939,0,21,5436.21,12,1,1.556533,182.4608,618.5873585,1,0,0,0,0,1,1,0,0,0,0
4940,1,75,8231.55,12,2,10.59224,245.1457,1601.761071,0,1,0,1,0,0,0,0,0,0,1
4941,1,40,13312.53,10,3,18.08315,182.49,1951.61509,1,0,0,0,1,0,0,0,0,1,0
4942,0,26,29977.3,12,2,6.214633,172.4555,1056.212192,0,1,0,1,0,0,0,0,0,0,1
4943,0,77,28827.57,17,3,3.595204,232.6228,828.1128045,1,0,0,0,1,0,0,0,1,0,0
4944,0,61,25480.46,9,0,4.197945,112.4844,550.0787433,0,1,0,1,0,0,0,0,1,0,0
4945,0,58,29950.17,13,0,8.596064,127.482,897.0780053,0,1,0,1,0,0,0,0,0,1,0
4946,1,54,73010.37,19,0,3.184209,139.9512,820.8726738,1,0,0,0,1,0,0,0,0,0,1
4947,1,60,53256.9,13,1,4.171617,204.9634,782.2940277,1,0,0,0,0,1,0,0,0,0,1
4948,1,45,32955.23,14,2,1.312447,137.5165,342.5038822,1,0,0,0,1,0,1,0,0,0,0
4949,0,23,113511.5,14,1,3.684683,112.4551,386.0205317,1,0,0,1,0,0,0,0,1,0,0
4950,1,45,36961.91,8,0,2.922427,137.4872,453.9726524,0,1,0,0,0,1,0,1,0,0,0
4951,1,85,23170.27,9,0,10.17149,214.9525,1157.275128,0,1,0,0,0,1,0,0,1,0,0
4952,0,57,23142.34,13,2,4.73307,149.9915,820.2134061,0,1,0,0,1,0,0,0,0,0,1
4953,0,51,10090.93,13,0,19.39483,172.4624,1955.226259,1,0,0,0,1,0,0,0,0,0,1
4954,0,66,10219.32,17,2,4.771263,114.9728,501.6283743,1,0,0,0,1,0,0,0,1,0,0
4955,1,27,14624.56,15,3,19.52917,222.6281,2768.129883,0,1,0,1,0,0,0,0,0,1,0
4956,0,25,16057.58,13,0,6.383328,217.4702,1088.018039,0,1,0,1,0,0,1,0,0,0,0
4957,0,48,45688.19,9,2,11.43916,117.5152,1286.132827,1,0,0,1,0,0,0,0,0,1,0
4958,1,89,15207.5,10,1,10.70911,255.1336,1975.678599,0,1,0,0,0,1,0,0,0,1,0
4959,0,30,44881.42,15,1,18.83056,127.4887,1961.987049,0,1,0,0,1,0,0,0,1,0,0
4960,1,77,67829.44,15,0,10.90429,220.1615,1507.261366,1,0,0,0,0,1,0,0,1,0,0
4961,1,46,18634.17,14,1,5.461422,149.9741,1193.11856,0,1,0,0,1,0,0,0,0,1,0
4962,1,65,20659.21,16,1,12.39101,212.6228,2110.283707,0,1,0,0,0,1,0,0,0,1,0
4963,1,31,73134.03,16,0,7.91568,184.9634,1613.918447,0,1,0,0,1,0,1,0,0,0,0
4964,1,43,37461.71,14,1,6.306379,162.4538,1360.253379,0,1,0,0,1,0,0,0,0,1,0
4965,1,40,25163.01,13,2,8.05975,270.1604,2060.344507,0,1,0,1,0,0,1,0,0,0,0
4966,1,28,70500.42,15,0,19.34604,184.961,2580.274842,0,1,0,1,0,0,0,0,0,1,0
4967,1,41,18046.41,11,1,2.397122,184.9939,688.2220572,1,0,0,1,0,0,0,0,0,1,0
4968,0,43,55267.18,8,1,5.533306,172.4579,1017.061783,0,1,0,0,1,0,0,0,0,0,1
4969,0,36,9083.29,14,0,2.745106,120.0035,745.7123774,1,0,0,0,0,1,0,1,0,0,0
4970,0,86,17228.14,11,1,2.348386,175.0062,814.0807452,1,0,0,1,0,0,0,0,1,0,0
4971,1,76,38599.07,13,2,14.74826,232.624,2174.446655,0,1,0,0,0,1,0,0,1,0,0
4972,0,25,69472.61,5,1,8.802664,142.4689,1697.797856,1,0,0,1,0,0,0,0,0,0,1
4973,1,23,41685.06,11,2,11.94546,192.4404,1594.837225,0,1,0,1,0,0,0,1,0,0,0
4974,0,67,15629.94,9,2,11.54316,140.0013,1562.246266,1,0,0,0,1,0,0,0,0,0,1
4975,0,25,55074.9,7,1,9.900255,127.5067,1195.35168,1,0,0,0,1,0,0,0,1,0,0
4976,1,24,2405.39,16,0,8.930383,240.1149,1419.629707,0,1,0,0,0,1,1,0,0,0,0
4977,1,80,51082.1,10,0,6.62916,287.6427,1292.497362,0,1,0,1,0,0,0,0,1,0,0
4978,1,56,35497.4,12,0,8.004483,265.1283,1422.55591,1,0,0,0,1,0,1,0,0,0,0
4979,1,20,54664.15,7,2,8.618298,255.1417,1470.429882,1,0,0,0,0,1,1,0,0,0,0
4980,0,62,100171.6,15,0,2.146247,164.9647,940.3579408,1,0,0,0,1,0,0,1,0,0,0
4981,0,57,36404.87,11,2,9.836442,95.00571,888.9198648,1,0,0,1,0,0,0,0,1,0,0
4982,0,19,46256.01,14,0,2.63695,137.4686,657.1195012,0,1,0,0,1,0,0,0,0,0,1
4983,0,54,54875.71,15,1,16.60248,172.4555,1784.783191,0,1,0,1,0,0,0,1,0,0,0
4984,0,71,12377.36,13,0,9.309073,127.4783,1424.784732,0,1,0,1,0,0,1,0,0,0,0
4985,1,42,45217.59,16,0,19.9897,200.1185,2705.01162,0,1,0,0,0,1,0,0,1,0,0
4986,0,20,41922.65,7,1,8.599092,127.5067,981.9916887,1,0,0,0,1,0,0,1,0,0,0
4987,1,31,60302.79,8,0,13.288,242.6143,1763.825951,1,0,0,0,0,1,1,0,0,0,0
4988,1,60,42634.06,13,0,6.487239,230.1344,1256.972232,0,1,0,1,0,0,0,1,0,0,0
4989,0,82,54264.21,10,0,6.984409,197.6288,1045.005193,1,0,0,1,0,0,0,0,1,0,0
4990,1,31,27065.02,9,3,15.59169,162.4937,1678.565511,1,0,0,0,1,0,0,0,1,0,0
4991,0,57,10050.85,11,3,13.02184,114.9658,1343.149177,0,1,0,1,0,0,0,0,0,1,0
4992,0,65,25519.32,10,1,8.268405,152.4884,1039.380833,0,1,0,1,0,0,0,1,0,0,0
4993,0,54,40257.26,14,0,19.01406,245.132,2171.232828,1,0,0,0,0,1,0,0,0,1,0
4994,0,82,56646.45,8,0,14.67731,152.509,1599.244733,0,1,0,0,0,1,0,0,0,1,0
4995,1,66,64534.56,9,0,9.035721,169.9671,1101.466816,1,0,0,0,0,1,0,0,1,0,0
4996,1,29,7330.85,16,0,7.989206,197.5169,1322.416264,0,1,0,1,0,0,0,0,1,0,0
4998,0,75,20940.34,12,0,6.482702,159.9794,1170.945568,1,0,0,1,0,0,1,0,0,0,0
4999,0,49,15908.91,10,0,5.368306,182.4538,772.3849869,1,0,0,0,0,1,0,0,0,1,0
5000,0,80,15963.97,16,0,41.88907,169.9741,3632.236502,1,0,0,1,0,0,0,0,0,0,1
5001,0,61,56915.0,11,2,54.04107,184.9634,5356.543952,0,1,0,0,0,1,0,1,0,0,0
5002,0,20,62174.76,11,0,61.5999,169.9671,5579.99579,0,1,0,0,0,1,0,0,1,0,0
5003,0,73,14461.21,11,2,44.72802,137.4392,3811.689374,1,0,0,1,0,0,0,0,1,0,0
5004,0,79,49040.36,11,1,58.30317,179.9656,4940.355869,1,0,0,0,0,1,1,0,0,0,0
5005,0,42,9409.95,13,1,38.69991,162.4538,3878.380326,1,0,0,0,1,0,0,1,0,0,0
5006,0,23,55448.47,6,0,69.33909,117.4686,6430.574874,0,1,0,1,0,0,0,0,0,0,1
5007,0,78,21637.87,10,0,70.51996,139.9568,6123.243244,0,1,0,0,0,1,0,0,0,1,0
5008,0,38,15960.73,13,2,63.47384,127.4421,5870.579573,1,0,0,0,1,0,0,0,0,1,0
5009,0,80,47565.61,12,1,70.19733,162.4676,6554.853473,0,1,0,1,0,0,1,0,0,0,0
5010,0,44,29391.86,6,1,63.77246,149.9845,5877.226772,0,1,0,0,0,1,0,0,1,0,0
5011,0,50,10651.08,15,1,66.44552,169.9447,5754.802766,0,1,0,0,1,0,0,0,0,1,0
5012,0,78,13172.44,11,0,50.73425,142.5007,4815.278288,0,1,0,0,1,0,1,0,0,0,0
5013,0,24,14083.69,15,1,66.89524,184.967,6234.682273,0,1,0,0,1,0,1,0,0,0,0
5014,0,46,27270.24,13,1,71.66705,152.4555,6715.662535,1,0,0,1,0,0,0,0,0,0,1
5015,0,56,24238.16,4,0,63.14574,127.4887,5477.047906,0,1,0,0,1,0,1,0,0,0,0
5016,0,58,46059.68,13,1,55.11148,162.4818,4983.596064,1,0,0,1,0,0,0,0,1,0,0
5017,0,77,18949.61,10,2,66.50412,202.6362,6398.915423,1,0,0,1,0,0,1,0,0,0,0
5018,0,30,52798.88,7,2,67.15579,257.6549,6388.31821,0,1,0,1,0,0,0,0,1,0,0
5019,0,47,68898.0,16,0,60.46946,104.9643,5552.61263,0,1,0,0,0,1,0,0,0,0,1
5020,0,78,48366.56,6,0,65.57643,127.4421,5942.500538,1,0,0,0,0,1,1,0,0,0,0
5022,0,56,26010.99,9,1,68.7729,159.9476,6256.139215,1,0,0,1,0,0,0,0,1,0,0
5023,0,70,15652.5,12,0,56.63931,130.0064,4983.295874,1,0,0,0,0,1,0,0,0,1,0
5024,0,47,74989.44,11,0,56.30647,240.1149,5148.276996,1,0,0,1,0,0,1,0,0,0,0
5025,0,27,11672.97,5,0,60.14645,159.9349,5459.257498,0,1,0,1,0,0,0,0,0,1,0
5026,0,56,14960.01,10,1,45.4868,159.965,4132.534649,1,0,0,0,1,0,0,0,0,0,1
5027,0,35,50881.49,8,0,55.87684,139.9792,5065.133843,0,1,0,0,1,0,1,0,0,0,0
5028,0,23,39706.57,15,0,64.71488,197.4876,5979.686067,0,1,0,0,1,0,0,1,0,0,0
5029,0,53,12611.76,14,1,66.77924,194.9525,6200.93166,1,0,0,1,0,0,0,0,0,0,1
5030,0,18,59664.26,14,0,42.19555,162.447,4434.823362,0,1,0,0,1,0,1,0,0,0,0
5031,0,28,9174.42,11,1,67.11782,137.4616,5851.65666,1,0,0,1,0,0,0,0,0,0,1
5032,0,34,62212.25,14,1,71.7083,159.9875,6105.925473,1,0,0,1,0,0,0,0,0,0,1
5033,0,56,23720.93,10,2,64.01205,175.1331,5832.1205,1,0,0,0,1,0,0,0,0,0,1
5034,0,87,14405.88,14,1,64.9788,212.6415,6205.78959,0,1,0,1,0,0,1,0,0,0,0
5035,0,28,35986.11,13,0,71.106,167.4564,6152.279339,1,0,0,1,0,0,0,1,0,0,0
5036,0,50,108409.6,15,0,62.48639,177.4876,5978.20414,1,0,0,1,0,0,0,0,1,0,0
5037,0,59,31904.93,13,1,48.57163,197.5169,4549.293713,0,1,0,1,0,0,0,0,1,0,0
5038,0,28,26439.2,17,1,44.98551,207.4974,4180.815992,1,0,0,1,0,0,1,0,0,0,0
5039,0,66,66778.9,11,3,70.79968,212.6228,6845.831296,1,0,0,1,0,0,0,0,1,0,0
5040,0,80,15756.81,8,0,70.47897,149.9621,5953.077209,1,0,0,0,0,1,0,0,0,1,0
5041,0,22,8137.37,13,1,64.30623,267.6647,6072.907276,0,0,1,0,0,1,0,1,0,0,0
5042,0,69,79502.96,17,0,65.90363,184.967,5673.501264,0,0,1,0,1,0,0,0,0,1,0
5043,0,19,26249.7,13,3,64.01652,255.1555,6110.01152,0,1,0,1,0,0,0,0,0,0,1
5044,0,29,7596.94,12,0,71.37293,127.525,6227.163207,0,1,0,0,1,0,1,0,0,0,0
5045,0,67,33403.38,13,1,69.26833,207.6094,6150.658199,0,1,0,0,0,1,0,0,0,1,0
5046,0,19,13695.83,5,0,56.3686,267.6647,5502.195694,1,0,0,0,0,1,0,0,0,0,1
5047,0,29,75927.18,15,2,67.47739,242.6281,6291.368213,1,0,0,0,1,0,0,0,0,0,1
5048,0,80,24097.08,10,0,65.4294,172.5034,5671.821266,1,0,0,0,1,0,1,0,0,0,0
5049,0,32,6494.55,12,0,70.09214,139.9568,6177.436257,0,1,0,1,0,0,0,0,1,0,0
5050,0,26,48582.37,14,1,61.78014,147.4564,5900.543943,1,0,0,0,0,1,0,1,0,0,0
5051,0,38,29220.86,12,1,66.59755,137.4872,5909.817728,0,1,0,0,0,1,0,0,1,0,0
5052,0,87,68105.34,10,3,65.15989,172.4742,5575.553256,0,1,0,0,1,0,0,0,0,1,0
5053,0,48,6969.6,11,3,71.53343,235.1591,6532.437967,0,1,0,0,1,0,0,0,1,0,0
5054,0,42,15867.48,13,1,56.23842,184.9634,5568.099221,0,1,0,1,0,0,0,0,0,1,0
5055,0,18,17092.77,10,1,69.87041,220.1149,6815.305528,0,1,0,0,1,0,0,0,0,0,1
5056,0,42,33436.51,11,0,62.9209,159.9512,5341.417352,1,0,0,0,0,1,0,0,1,0,0
5057,0,35,10736.53,13,1,60.56995,127.482,5179.612997,1,0,0,1,0,0,0,1,0,0,0
5058,0,28,24475.2,13,2,71.66261,207.6094,6427.653862,1,0,0,1,0,0,0,0,0,1,0
5059,0,64,21607.29,8,1,62.43987,194.9744,5469.381433,1,0,0,0,1,0,0,1,0,0,0
5060,0,82,20706.43,16,1,69.03413,139.9512,6206.957458,0,1,0,0,0,1,0,0,0,0,1
5061,0,60,19164.1,20,1,51.20818,172.4705,4888.954667,1,0,0,0,1,0,0,0,0,1,0
5062,0,50,21531.67,11,0,69.07545,172.4705,6385.746999,1,0,0,0,0,1,0,0,0,0,1
5063,0,73,9228.24,15,1,70.34008,117.4858,5964.647059,1,0,0,1,0,0,0,0,0,1,0
5064,0,41,44016.3,7,3,69.2139,159.965,6095.07687,1,0,0,1,0,0,0,0,0,0,1
5065,0,72,50092.12,15,0,61.32409,159.9642,5556.247274,1,0,0,0,1,0,0,0,0,1,0
5066,1,30,27824.15,13,0,42.74672,245.147,4595.920043,1,0,0,0,0,1,0,0,0,1,0
5067,0,69,75598.51,12,1,64.09564,287.6427,5990.18794,1,0,0,0,0,1,0,0,0,1,0
5068,0,88,55921.75,18,1,58.75447,190.127,5739.806189,0,1,0,0,0,1,1,0,0,0,0
5069,0,85,39894.55,10,0,70.38153,104.9629,5935.908059,1,0,0,0,1,0,0,0,0,0,1
5070,0,75,30874.05,11,0,66.95875,162.447,6184.630782,0,1,0,1,0,0,0,0,1,0,0
5071,0,60,17244.42,14,2,64.15566,265.1283,5917.993233,1,0,0,0,1,0,1,0,0,0,0
5072,0,72,84232.65,10,0,68.22296,129.9621,6300.301731,1,0,0,1,0,0,0,1,0,0,0
5073,0,39,23712.94,19,1,66.50929,134.9509,5903.828849,0,1,0,0,0,1,0,0,0,0,1
5074,0,32,33644.05,13,2,57.84605,127.4601,5634.748909,0,1,0,0,1,0,1,0,0,0,0
5075,0,57,3503.09,7,1,64.38126,149.9741,6015.602918,0,1,0,0,1,0,0,1,0,0,0
5076,0,24,36091.7,10,2,56.35343,139.9568,4969.32191,1,0,0,0,1,0,0,1,0,0,0
5077,1,22,17784.55,11,3,59.61465,242.6106,6070.361595,1,0,0,0,1,0,0,0,0,0,1
5078,0,48,13154.05,6,2,64.08432,169.9447,5520.83439,1,0,0,0,0,1,0,0,0,1,0
5079,0,40,66923.76,15,0,61.98982,194.9699,5533.105998,0,1,0,0,1,0,0,0,1,0,0
5080,0,56,31670.94,13,2,61.79462,147.4421,5311.978852,0,1,0,0,0,1,0,0,1,0,0
5081,0,85,32076.56,11,1,57.04429,152.4579,5435.713342,1,0,0,0,0,1,0,0,1,0,0
5082,0,35,22206.84,12,0,58.43587,149.9598,5098.53904,1,0,0,0,1,0,0,0,1,0,0
5083,0,20,79206.11,9,0,70.49957,159.9794,6565.889584,1,0,0,1,0,0,0,0,0,1,0
5084,0,49,70285.78,15,2,58.04694,162.4713,5040.384412,1,0,0,0,1,0,0,0,0,1,0
5085,0,52,22831.25,9,0,48.1707,152.4952,4367.397207,0,0,1,1,0,0,1,0,0,0,0
5086,0,31,27303.52,7,0,66.75709,147.4421,5718.272878,1,0,0,0,0,1,1,0,0,0,0
